ibge,anomes,qtd_familias_beneficiarias_bolsa_familia,valor_repassado_bolsa_familia
250860,201306,1709,246104.0
250870,201306,693,124912.0
250880,201306,815,125974.0
250890,201306,5758,815742.0
250900,201306,1809,295230.0
250905,201306,1531,253940.0
250910,201306,3417,585774.0
250915,201306,1034,175798.0
250920,201306,2112,293064.0
250930,201306,1198,179906.0
250933,201306,767,130157.0
250937,201306,439,70312.0
250939,201306,1012,135394.0
250940,201306,2437,464468.0
250950,201306,810,166682.0
250960,201306,769,182834.0
250970,201306,4894,787342.0
250980,201306,1600,286452.0
250990,201306,1465,286870.0
251000,201306,1440,282570.0
251010,201306,1852,391136.0
251020,201306,1051,178612.0
251030,201306,703,106426.0
251040,201306,1237,210614.0
251050,201306,627,99528.0
251060,201306,454,62148.0
251065,201306,256,37200.0
251070,201306,364,66486.0
251080,201306,12317,1669818.0
251090,201306,1795,245132.0
251100,201306,584,87636.0
251110,201306,1308,203636.0
251120,201306,4166,659160.0
251130,201306,2713,532628.0
251140,201306,2892,581262.0
251150,201306,1919,290152.0
251160,201306,1199,266876.0
251170,201306,977,183232.0
251180,201306,1832,277610.0
251190,201306,3060,442098.0
251200,201306,2922,608136.0
251203,201306,646,138716.0
251207,201306,665,143570.0
251210,201306,4739,736036.0
251220,201306,577,80628.0
251230,201306,2818,441782.0
251240,201306,2084,313110.0
251250,201306,6287,910274.0
251260,201306,257,58554.0
251270,201306,2880,563786.0
251272,201306,992,140498.0
251274,201306,534,92968.0
251275,201306,774,147956.0
251276,201306,685,119980.0
251278,201306,278,44870.0
251280,201306,1526,226098.0
251290,201306,3757,484370.0
251300,201306,539,122580.0
251310,201306,2049,376936.0
251315,201306,1041,144570.0
251320,201306,1102,186272.0
251330,201306,1050,206424.0
251335,201306,672,107930.0
251340,201306,2122,299730.0
251350,201306,933,144360.0
251360,201306,1207,282136.0
251365,201306,435,89350.0
251370,201306,14561,1971624.0
251380,201306,764,157536.0
251385,201306,463,83482.0
251390,201306,4017,519238.0
251392,201306,577,88980.0
251394,201306,346,65046.0
251396,201306,491,89884.0
251398,201306,608,118852.0
251400,201306,691,110334.0
251410,201306,850,145948.0
251420,201306,1453,238222.0
251430,201306,1001,240794.0
251440,201306,785,139998.0
251445,201306,966,198368.0
251450,201306,3154,688958.0
251455,201306,701,144690.0
251460,201306,544,81302.0
251465,201306,279,51310.0
251470,201306,601,85022.0
251480,201306,711,141798.0
251490,201306,1065,160558.0
251500,201306,1184,239460.0
251510,201306,1664,266444.0
251520,201306,520,75312.0
251530,201306,7663,1150986.0
251540,201306,1749,351972.0
251550,201306,2159,331862.0
251560,201306,498,72598.0
251570,201306,557,115526.0
251580,201306,1237,249800.0
251590,201306,1094,200688.0
251593,201306,640,98730.0
251597,201306,1377,252566.0
251600,201306,4408,620932.0
251610,201306,2070,312994.0
251615,201306,663,106944.0
251620,201306,9115,1329928.0
251630,201306,2862,510124.0
251640,201306,1560,262606.0
251650,201306,2584,503992.0
251660,201306,2342,535186.0
251670,201306,2436,453746.0
251675,201306,458,68294.0
251680,201306,1546,305808.0
251690,201306,2063,280104.0
251700,201306,1414,262290.0
251710,201306,376,53536.0
251720,201306,903,188020.0
251740,201306,373,55836.0
250010,201307,1677,338998.0
250020,201307,964,148232.0
250030,201307,4535,686112.0
250040,201307,2823,442254.0
250050,201307,2244,433260.0
250053,201307,814,112449.0
250057,201307,488,101810.0
250060,201307,2916,431644.0
250070,201307,3025,525928.0
250073,201307,424,76886.0
250077,201307,1223,168036.0
250080,201307,2997,479646.0
250090,201307,2131,258068.0
250100,201307,2903,491416.0
250110,201307,3529,484288.0
250115,201307,309,59648.0
250120,201307,1094,216670.0
250130,201307,3645,777176.0
250135,201307,604,116162.0
250140,201307,1443,235630.0
250150,201307,3645,683708.0
250153,201307,916,151516.0
250157,201307,1056,141826.0
250160,201307,2564,444280.0
250170,201307,936,135312.0
250180,201307,10122,1356666.0
250190,201307,2766,429166.0
250200,201307,1239,184784.0
250205,201307,546,132518.0
250210,201307,939,183668.0
250215,201307,844,113520.0
250220,201307,415,92696.0
250230,201307,935,132176.0
250240,201307,1543,260180.0
250250,201307,2440,431826.0
250260,201307,1089,191108.0
250270,201307,786,137860.0
250280,201307,2121,292942.0
250290,201307,1182,232758.0
250300,201307,3508,483860.0
250310,201307,727,97434.0
250320,201307,5403,772206.0
250330,201307,1358,202576.0
250340,201307,686,131280.0
250350,201307,2918,606482.0
250355,201307,1332,301818.0
250360,201307,1297,220060.0
250370,201307,7920,1259346.0
250375,201307,630,118126.0
250380,201307,1046,213834.0
250390,201307,1137,157452.0
250400,201307,31658,3941174.0
250403,201307,999,175758.0
250407,201307,646,82024.0
250410,201307,399,71646.0
250415,201307,1266,241386.0
250420,201307,805,171340.0
250430,201307,4079,639008.0
250435,201307,729,127830.0
250440,201307,3117,497672.0
250450,201307,1338,245550.0
250460,201307,3475,584760.0
250470,201307,985,165560.0
250480,201307,2652,551778.0
250485,201307,339,45122.0
250490,201307,2885,479976.0
250500,201307,1160,149792.0
250510,201307,3464,518844.0
250520,201307,1133,158088.0
250523,201307,1166,208168.0
250527,201307,993,160372.0
250530,201307,389,74620.0
250535,201307,915,172036.0
250540,201307,1507,343384.0
250550,201307,577,103040.0
250560,201307,1117,216580.0
250570,201307,1805,364058.0
250580,201307,608,89702.0
250590,201307,554,113836.0
250600,201307,4786,738086.0
250610,201307,2087,383484.0
250620,201307,461,77660.0
250625,201307,1620,353628.0
250630,201307,5815,898012.0
250640,201307,2490,553346.0
250650,201307,438,61902.0
250660,201307,1128,162208.0
250670,201307,1666,311850.0
250680,201307,3028,571840.0
250690,201307,3873,503400.0
250700,201307,3079,423890.0
250710,201307,2814,475456.0
250720,201307,1714,336380.0
250730,201307,2386,387816.0
250740,201307,1198,182686.0
250750,201307,58096,8099234.0
250760,201307,1367,202646.0
250770,201307,2492,433188.0
250780,201307,1143,162104.0
250790,201307,1794,252952.0
250800,201307,1697,283266.0
250810,201307,862,166370.0
250820,201307,1311,266784.0
250830,201307,3873,500896.0
250840,201307,514,109938.0
250850,201307,1303,274198.0
250855,201307,717,142038.0
250860,201307,1723,249536.0
250870,201307,737,133790.0
250880,201307,862,136274.0
250890,201307,5773,802606.0
250900,201307,1813,291836.0
250905,201307,1534,248794.0
250910,201307,3520,605268.0
250915,201307,1037,174666.0
250920,201307,2164,299658.0
250930,201307,1233,183188.0
250933,201307,762,124747.0
250937,201307,441,70826.0
250939,201307,1009,133378.0
250940,201307,2427,457906.0
250950,201307,864,180874.0
250960,201307,770,182624.0
250970,201307,4895,780186.0
250980,201307,1696,298374.0
250990,201307,1457,283262.0
251000,201307,1439,281786.0
251010,201307,1887,389888.0
251020,201307,1052,177402.0
251030,201307,708,105988.0
251040,201307,1271,216534.0
251050,201307,647,101876.0
251060,201307,491,70168.0
251065,201307,254,36444.0
251070,201307,415,76802.0
251080,201307,12314,1664632.0
251090,201307,1809,246132.0
251100,201307,593,88670.0
251110,201307,1402,221616.0
251120,201307,4170,660576.0
251130,201307,2711,532816.0
251140,201307,3015,600712.0
251150,201307,1943,294184.0
251160,201307,1199,265662.0
251170,201307,976,182972.0
251180,201307,1828,273872.0
251190,201307,3108,452216.0
251200,201307,2923,609374.0
251203,201307,667,140890.0
251207,201307,662,143226.0
251210,201307,4692,723184.0
251220,201307,600,86864.0
251230,201307,2810,442926.0
251240,201307,2087,312996.0
251250,201307,6501,951584.0
251260,201307,257,58552.0
251270,201307,2884,573940.0
251272,201307,998,140958.0
251274,201307,541,93364.0
251275,201307,773,147298.0
251276,201307,763,135560.0
251278,201307,276,44146.0
251280,201307,1522,223474.0
251290,201307,3775,483512.0
251300,201307,545,124302.0
251310,201307,2153,395166.0
251315,201307,1047,146018.0
251320,201307,1100,187360.0
251330,201307,1050,207146.0
251335,201307,677,108916.0
251340,201307,2112,295112.0
251350,201307,935,144784.0
251360,201307,1204,281130.0
251365,201307,435,90346.0
251370,201307,14602,1978862.0
251380,201307,785,162588.0
251385,201307,494,82400.0
251390,201307,4052,520766.0
251392,201307,625,97782.0
251394,201307,345,64516.0
251396,201307,502,90152.0
251398,201307,606,118290.0
251400,201307,684,108996.0
251410,201307,894,150214.0
251420,201307,1453,220476.0
251430,201307,1001,240114.0
251440,201307,829,146588.0
251445,201307,1073,216778.0
251450,201307,3136,679144.0
251455,201307,740,152214.0
251460,201307,544,81100.0
251465,201307,281,51224.0
251470,201307,629,89868.0
251480,201307,716,141470.0
251490,201307,1117,167894.0
251500,201307,1222,247070.0
251510,201307,1680,264920.0
251520,201307,526,76334.0
251530,201307,8136,1225002.0
251540,201307,1860,364132.0
251550,201307,2162,331408.0
251560,201307,504,73788.0
251570,201307,565,115970.0
251580,201307,1241,244620.0
251590,201307,1119,204178.0
251593,201307,643,98658.0
251597,201307,1376,252840.0
251600,201307,4514,643676.0
251610,201307,2091,313884.0
251615,201307,664,108130.0
251620,201307,9134,1327526.0
251630,201307,2862,512128.0
251640,201307,1561,262156.0
251650,201307,2577,501856.0
251660,201307,2341,540358.0
251670,201307,2563,459398.0
251675,201307,459,68366.0
251680,201307,1548,306848.0
251690,201307,2078,287378.0
251700,201307,1418,266668.0
251710,201307,380,54106.0
251720,201307,904,187510.0
251740,201307,389,58188.0
250010,201308,1672,340968.0
250020,201308,957,149648.0
250030,201308,4662,697962.0
250040,201308,2819,441368.0
250050,201308,2243,424138.0
250053,201308,798,110407.0
250057,201308,483,105834.0
250060,201308,3198,464094.0
250070,201308,3066,535598.0
250073,201308,414,75900.0
250077,201308,1233,167798.0
250080,201308,3127,484396.0
250090,201308,2125,253924.0
250100,201308,2970,499506.0
250110,201308,3602,490100.0
250115,201308,306,60602.0
250120,201308,1088,218060.0
250130,201308,3628,782830.0
250135,201308,592,112218.0
250140,201308,1422,234504.0
250150,201308,3605,676986.0
250153,201308,911,154824.0
250157,201308,1045,141644.0
250160,201308,2593,450958.0
250170,201308,910,134964.0
250180,201308,10025,1358612.0
250190,201308,2814,431362.0
250200,201308,1227,185122.0
250205,201308,542,133448.0
250210,201308,930,183070.0
250215,201308,831,112306.0
250220,201308,410,92776.0
250230,201308,932,131506.0
250240,201308,1616,265950.0
250250,201308,2418,436190.0
250260,201308,1075,191344.0
250270,201308,828,143914.0
250280,201308,2086,283308.0
250290,201308,1180,233326.0
250300,201308,3496,489208.0
250310,201308,738,97980.0
250320,201308,5339,767898.0
250330,201308,1395,207062.0
250340,201308,675,131736.0
250350,201308,2913,606998.0
250355,201308,1305,299366.0
250360,201308,1293,219964.0
250370,201308,7918,1271926.0
250375,201308,629,118082.0
250380,201308,1040,214000.0
250390,201308,1132,156730.0
250400,201308,30946,3871972.0
250403,201308,998,178000.0
250407,201308,633,82042.0
250410,201308,408,71554.0
250415,201308,1281,243940.0
250420,201308,804,171452.0
250430,201308,4048,626536.0
250435,201308,732,130206.0
250440,201308,3181,504512.0
250450,201308,1342,249848.0
250460,201308,3509,596952.0
250470,201308,964,164084.0
250480,201308,2641,551930.0
250485,201308,339,45960.0
250490,201308,2847,480212.0
250500,201308,1184,153434.0
250510,201308,3501,528470.0
250520,201308,1115,156968.0
250523,201308,1157,208680.0
250527,201308,979,158834.0
250530,201308,396,75074.0
250535,201308,949,178328.0
250540,201308,1507,346750.0
250550,201308,574,103312.0
250560,201308,1111,218274.0
250570,201308,1838,364694.0
250580,201308,616,92506.0
250590,201308,551,113684.0
250600,201308,4840,749156.0
250610,201308,2036,379048.0
250620,201308,451,77792.0
250625,201308,1623,358770.0
250630,201308,5708,883448.0
250640,201308,2474,548300.0
250650,201308,444,62832.0
250660,201308,1125,163254.0
250670,201308,1650,309490.0
250680,201308,3010,570314.0
250690,201308,4145,526370.0
250700,201308,3074,425558.0
250710,201308,2980,495454.0
250720,201308,1755,344910.0
250730,201308,2513,403392.0
250740,201308,1188,185482.0
250750,201308,57522,8069818.0
250760,201308,1388,198546.0
250770,201308,2543,443472.0
250780,201308,1131,161384.0
250790,201308,1840,257852.0
250800,201308,1712,287692.0
250810,201308,859,167086.0
250820,201308,1352,269470.0
250830,201308,3871,502552.0
250840,201308,513,110824.0
250850,201308,1303,267116.0
250855,201308,713,143456.0
250860,201308,1745,254868.0
250870,201308,731,131366.0
250880,201308,855,131874.0
250890,201308,5721,808748.0
250900,201308,1882,298410.0
250905,201308,1548,256188.0
250910,201308,3484,607830.0
250915,201308,1042,177346.0
250920,201308,2227,304548.0
250930,201308,1258,187996.0
250933,201308,748,119957.0
250937,201308,434,69964.0
250939,201308,1046,135926.0
250940,201308,2404,455916.0
250950,201308,861,177996.0
250960,201308,764,182146.0
250970,201308,4854,771182.0
250980,201308,1715,297078.0
250990,201308,1449,280420.0
251000,201308,1436,282776.0
251010,201308,1866,377866.0
251020,201308,1042,176946.0
251030,201308,740,108796.0
251040,201308,1254,216492.0
251050,201308,662,104076.0
251060,201308,497,69324.0
251065,201308,253,36658.0
251070,201308,414,75130.0
251080,201308,11979,1626680.0
251090,201308,1889,255300.0
251100,201308,594,89620.0
251110,201308,1394,212402.0
251120,201308,4340,680960.0
251130,201308,2704,534052.0
251140,201308,2981,596104.0
251150,201308,1962,300090.0
251160,201308,1192,262908.0
251170,201308,967,181776.0
251180,201308,1814,271576.0
251190,201308,3194,464062.0
251200,201308,2928,616846.0
251203,201308,673,144058.0
251207,201308,658,142392.0
251210,201308,4597,703770.0
251220,201308,604,86426.0
251230,201308,2804,443210.0
251240,201308,2082,313464.0
251250,201308,6458,928916.0
251260,201308,257,59344.0
251270,201308,2872,583650.0
251272,201308,992,142388.0
251274,201308,538,94050.0
251275,201308,770,147878.0
251276,201308,775,134116.0
251278,201308,275,44566.0
251280,201308,1522,227478.0
251290,201308,3804,488008.0
251300,201308,544,126734.0
251310,201308,2145,397738.0
251315,201308,1038,143326.0
251320,201308,1098,190374.0
251330,201308,1049,207640.0
251335,201308,675,109710.0
251340,201308,2093,298534.0
251350,201308,934,144938.0
251360,201308,1199,281710.0
251365,201308,432,90092.0
251370,201308,14470,1979370.0
251380,201308,793,169902.0
251385,201308,488,77344.0
251390,201308,4044,516632.0
251392,201308,645,97976.0
251394,201308,337,63758.0
251396,201308,499,90182.0
251398,201308,599,115636.0
251400,201308,683,109488.0
251410,201308,902,151820.0
251420,201308,1451,217338.0
251430,201308,1014,242762.0
251440,201308,831,148502.0
251445,201308,1074,217892.0
251450,201308,3001,660300.0
251455,201308,720,150696.0
251460,201308,543,81608.0
251465,201308,269,50436.0
251470,201308,625,89618.0
251480,201308,704,140134.0
251490,201308,1106,166194.0
251500,201308,1221,245340.0
251510,201308,1676,263198.0
251520,201308,547,76858.0
251530,201308,8109,1236052.0
251540,201308,1866,366264.0
251550,201308,2148,331562.0
251560,201308,498,73536.0
251570,201308,545,113698.0
251580,201308,1230,241816.0
251590,201308,1115,204614.0
251593,201308,634,98006.0
251597,201308,1375,255352.0
251600,201308,4536,670350.0
251610,201308,2147,322394.0
251615,201308,669,109120.0
251620,201308,9007,1317562.0
251630,201308,2844,511962.0
251640,201308,1545,260698.0
251650,201308,2572,506542.0
251660,201308,2325,538746.0
251670,201308,2558,439654.0
251675,201308,449,67688.0
251680,201308,1538,306126.0
251690,201308,2148,297284.0
251700,201308,1409,270652.0
251710,201308,378,54868.0
251720,201308,900,187448.0
251740,201308,388,57630.0
250010,201309,1672,343436.0
250020,201309,954,149584.0
250030,201309,4831,718090.0
250040,201309,2902,450174.0
250050,201309,2258,428484.0
250053,201309,799,109153.0
250057,201309,490,112492.0
250060,201309,3218,470958.0
250070,201309,3053,537380.0
250073,201309,418,76828.0
250077,201309,1224,164832.0
250080,201309,3146,475050.0
250090,201309,2125,254686.0
250100,201309,3010,498616.0
250110,201309,3682,497212.0
250115,201309,306,60802.0
250120,201309,1095,222168.0
250130,201309,3627,790066.0
250135,201309,594,112496.0
250140,201309,1447,241152.0
250150,201309,3564,659944.0
250153,201309,898,151508.0
250157,201309,1051,142908.0
250160,201309,2564,450386.0
250170,201309,914,136504.0
250180,201309,10065,1368684.0
250190,201309,2825,431856.0
250200,201309,1204,181152.0
250205,201309,539,133470.0
250210,201309,927,181214.0
250215,201309,813,110872.0
250220,201309,411,95020.0
250230,201309,926,130126.0
250240,201309,1618,264908.0
250250,201309,2416,441848.0
250260,201309,1066,188884.0
250270,201309,845,147788.0
250280,201309,2087,279692.0
250290,201309,1176,232980.0
250300,201309,3484,485660.0
250310,201309,752,98604.0
250320,201309,5316,764382.0
250330,201309,1397,206874.0
250340,201309,682,134170.0
250350,201309,2896,604230.0
250355,201309,1303,299632.0
250360,201309,1290,218714.0
250370,201309,7914,1275428.0
250375,201309,632,120524.0
250380,201309,1040,213876.0
250390,201309,1133,157188.0
250400,201309,31591,3958416.0
250403,201309,1001,182730.0
